"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
5,1,"LAMA2","ITGA3_ITGB1",0.0124867050293848,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","ITGA3_ITGB1",0.00655861924101978,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","ITGA3_ITGB1",0.0145765337129651,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","ITGA3_ITGB1",0.0141597180540688,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","ITGA3_ITGB1",0.012540324822534,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","ITGA3_ITGB1",0.031714409399487,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","ITGA3_ITGB1",0.0120125491854165,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","ITGA3_ITGB1",0.0162855869127508,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC2","ITGA3_ITGB1",0.00130325088823568,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","ITGA3_ITGB1",0.00296886343386177,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS1","ITGA3_ITGB1",0.0183262414878185,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS2","ITGA3_ITGB1",0.0467661778929937,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS3","ITGA3_ITGB1",0.00728289247508341,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COMP","ITGA3_ITGB1",0.0801201261126167,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","ITGA3_ITGB1",0.0939379828195734,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","ITGA3_ITGB1",0.0841760933324226,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","ITGA3_ITGB1",0.0206287215306525,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","ITGA3_ITGB1",0.0265726448384173,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A6","ITGA3_ITGB1",0.00259969404420494,0,"COL4A6_ITGA3_ITGB1","COL4A6 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","ITGA3_ITGB1",0.0607221513468696,0,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","ITGA3_ITGB1",0.062216909353654,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","ITGA3_ITGB1",0.0568881670385873,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","ITGA6_ITGB1",0.0172274274253334,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","ITGA6_ITGB1",0.00909084505641866,0.01,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","ITGA6_ITGB1",0.0200778506820605,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","ITGA6_ITGB1",0.0195100779699324,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","ITGA6_ITGB1",0.0173006787018854,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","ITGA6_ITGB1",0.0431065849767681,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","ITGA6_ITGB1",0.0165794042210551,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","ITGA6_ITGB1",0.0224020061157881,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","ITGA6_ITGB1",0.00412676180028143,0,"LAMC3_ITGA6_ITGB1","LAMC3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"TNC","ITGA9_ITGB1",0.00635368520784678,0,"TNC_ITGA9_ITGB1","TNC - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"TNXB","ITGA9_ITGB1",0.00552785630202806,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","ITGA9_ITGB1",0.0173552715539263,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","ITGA9_ITGB1",0.0152511144294986,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","ITGA9_ITGB1",0.00331978201829564,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","ITGA9_ITGB1",0.00432151801544685,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A6","ITGA9_ITGB1",0.000405509932857495,0,"COL4A6_ITGA9_ITGB1","COL4A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","ITGA9_ITGB1",0.0105134217927928,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","ITGA9_ITGB1",0.0108027802761306,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","ITGA9_ITGB1",0.00977866095520604,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","ITGA9_ITGB1",0.00198111539261244,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","ITGA9_ITGB1",0.00102998943527862,0.03,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","ITGA9_ITGB1",0.00232109470219424,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","ITGA9_ITGB1",0.0022530886472883,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","ITGA9_ITGB1",0.00198980761119885,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","ITGA9_ITGB1",0.00520529756521116,0,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","ITGA9_ITGB1",0.00190432103764232,0.02,"LAMB3_ITGA9_ITGB1","LAMB3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","ITGA9_ITGB1",0.00260097203904145,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC2","ITGA9_ITGB1",0.00020283760297719,0.01,"LAMC2_ITGA9_ITGB1","LAMC2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","ITGA9_ITGB1",0.00046338598480485,0,"LAMC3_ITGA9_ITGB1","LAMC3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","ITGAV_ITGB1",0.0274532966348535,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"TNC","ITGAV_ITGB6",0.0145638351745188,0,"TNC_ITGAV_ITGB6","TNC - (ITGAV+ITGB6)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"TNXB","ITGAV_ITGB6",0.0126984611208464,0,"TNXB_ITGAV_ITGB6","TNXB - (ITGAV+ITGB6)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","ITGAV_ITGB6",0.0112079842402851,0,"FN1_ITGAV_ITGB6","FN1 - (ITGAV+ITGB6)","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","ITGAV_ITGB8",0.0199249584645401,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","ITGAV_ITGB8",0.0082541022763502,0,"LAMA2_ITGAV_ITGB8","LAMA2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","ITGAV_ITGB8",0.00431757090749091,0,"LAMA3_ITGAV_ITGB8","LAMA3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","ITGAV_ITGB8",0.00964963298150571,0,"LAMA4_ITGAV_ITGB8","LAMA4 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","ITGAV_ITGB8",0.00937096912399271,0,"LAMA5_ITGAV_ITGB8","LAMA5 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","ITGAV_ITGB8",0.00828985717681623,0,"LAMB1_ITGAV_ITGB8","LAMB1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","ITGAV_ITGB8",0.0212496636696249,0,"LAMB2_ITGAV_ITGB8","LAMB2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","ITGAV_ITGB8",0.00793804089255985,0,"LAMB3_ITGAV_ITGB8","LAMB3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","ITGAV_ITGB8",0.0107939291614878,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC2","ITGAV_ITGB8",0.000854810847143569,0,"LAMC2_ITGAV_ITGB8","LAMC2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","ITGAV_ITGB8",0.00194954809239368,0,"LAMC3_ITGAV_ITGB8","LAMC3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","ITGAV_ITGB8",0.0658426749931117,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","ITGAV_ITGB8",0.0585768109865151,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","ITGAV_ITGB8",0.0137142397848306,0,"COL4A1_ITGAV_ITGB8","COL4A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","ITGAV_ITGB8",0.0177399248769626,0,"COL4A2_ITGAV_ITGB8","COL4A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A5","ITGAV_ITGB8",0.00387600451037573,0,"COL4A5_ITGAV_ITGB8","COL4A5 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A6","ITGAV_ITGB8",0.00170669028176453,0,"COL4A6_ITGAV_ITGB8","COL4A6 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","ITGAV_ITGB8",0.0415390534262955,0,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","ITGAV_ITGB8",0.0426076396229114,0,"COL6A2_ITGAV_ITGB8","COL6A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","ITGAV_ITGB8",0.0388087102943264,0,"COL6A3_ITGAV_ITGB8","COL6A3 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","ITGA6_ITGB4",0.0280969858406183,0,"LAMA2_ITGA6_ITGB4","LAMA2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","ITGA6_ITGB4",0.0149868059259622,0.02,"LAMA3_ITGA6_ITGB4","LAMA3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","ITGA6_ITGB4",0.0326237493119919,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","ITGA6_ITGB4",0.0317247630715562,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","ITGA6_ITGB4",0.0282137405815106,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","ITGA6_ITGB4",0.0679936690145182,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","ITGA6_ITGB4",0.0270631266201878,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","ITGA6_ITGB4",0.0362898329914242,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","ITGA6_ITGB4",0.00684834221037626,0,"LAMC3_ITGA6_ITGB4","LAMC3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","CD44",0.0788441920961947,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","CD44",0.202882313558949,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","CD44",0.187044033604229,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","CD44",0.0564375621782035,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","CD44",0.0711602835640841,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","CD44",0.144977218719637,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","CD44",0.147844271222291,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","CD44",0.137497391929756,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","CD44",0.0352050585872138,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","CD44",0.0407775714087703,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","CD44",0.0396730647381,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","CD44",0.0353491268550274,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","CD44",0.083402286491152,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","CD44",0.0452707425065067,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","CD44",0.00868022708086651,0,"LAMC3_CD44","LAMC3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","SDC1",0.158253424017274,0,"COL1A1_SDC1","COL1A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","SDC1",0.144194999373099,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","SDC1",0.0396860129691197,0,"COL4A1_SDC1","COL4A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","SDC1",0.0505393304416697,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","SDC1",0.108402075333885,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","SDC1",0.110772991722703,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","SDC1",0.102262148421381,0,"COL6A3_SDC1","COL6A3 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","SDC1",0.0562904498958919,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"TNC","SDC1",0.071169913662597,0,"TNC_SDC1","TNC - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"TNXB","SDC1",0.0629997446959269,0,"TNXB_SDC1","TNXB - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS1","SDC1",0.0354143555008005,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS2","SDC1",0.0856353224593092,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS3","SDC1",0.0143827147195492,0,"THBS3_SDC1","THBS3 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COMP","SDC1",0.13821370989124,0,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A1","SDC4",0.105196028747782,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL1A2","SDC4",0.0945381646132254,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A1","SDC4",0.0236148652856932,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A2","SDC4",0.0303644443485246,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL4A6","SDC4",0.00299238758747396,0,"COL4A6_SDC4","COL4A6 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A1","SDC4",0.0686765625921407,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A2","SDC4",0.0703356103672671,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"COL6A3","SDC4",0.0644143768034572,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,1,"FN1","SDC4",0.0339943055779933,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
5,1,"TNC","SDC4",0.0435618062095203,0,"TNC_SDC4","TNC - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"TNXB","SDC4",0.0382765633119835,0,"TNXB_SDC4","TNXB - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS1","SDC4",0.0209937537345078,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS2","SDC4",0.0531146281963237,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS3","SDC4",0.00837103936917716,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COMP","SDC4",0.0900916909102735,0,"COMP_SDC4","COMP - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS1","CD36",0.00902198004440219,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COMP","CD36",0.0422052898703841,0,"COMP_CD36","COMP - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS1","CD47",0.0142361609825568,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS2","CD47",0.0368163250684571,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"THBS3","CD47",0.00562854442752293,0,"THBS3_CD47","THBS3 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"COMP","CD47",0.0640824828180972,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
5,1,"AGRN","DAG1",0.00246393076994517,0,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
5,1,"HSPG2","DAG1",0.00352214782463713,0,"HSPG2_DAG1","HSPG2 - DAG1","HSPG","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA2","DAG1",0.00277015113695039,0,"LAMA2_DAG1","LAMA2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA3","DAG1",0.00144131358066618,0,"LAMA3_DAG1","LAMA3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA4","DAG1",0.00324465058675583,0,"LAMA4_DAG1","LAMA4 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMA5","DAG1",0.00314975720713449,0,"LAMA5_DAG1","LAMA5 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB1","DAG1",0.00278228584827231,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB2","DAG1",0.00725964943547551,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMB3","DAG1",0.00266293554745725,0,"LAMB3_DAG1","LAMB3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC1","DAG1",0.00363507297789563,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC2","DAG1",0.00028402928776411,0.01,"LAMC2_DAG1","LAMC2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"LAMC3","DAG1",0.000648733779392502,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,1,"ADO-NT5E_SLC29A1","ADORA2B",0.000493415831515059,0,"Adenosine-ADO-NT5E_SLC29A1_ADORA2B","ADO-(NT5E+SLC29A1) - ADORA2B","Adenosine","Non-protein Signaling","PMID:32514148"
5,1,"ADO-NT5E_SLC29A3","ADORA2B",0.000162342157404675,0,"Adenosine-ADO-NT5E_SLC29A3_ADORA2B","ADO-(NT5E+SLC29A3) - ADORA2B","Adenosine","Non-protein Signaling","PMID:32514148"
5,1,"LTB4-LTA4H","LTB4R",0.00809688445177945,0,"LTB4-LTA4H_LTB4R1","LTB4-LTA4H - LTB4R","CysLTs","Non-protein Signaling","PMID:33753496"
5,1,"LTB4-LTA4H","LTB4R2",0.000913451082229372,0,"LTB4-LTA4H_LTB4R2","LTB4-LTA4H - LTB4R2","CysLTs","Non-protein Signaling","PMID:33753496"
5,1,"12oxoLTB4-PTGR1","LTB4R",0.00440855233501253,0,"12oxoLeukotrieneB4-12oxoLTB4-PTGR1_LTB4R1","12oxoLTB4-PTGR1 - LTB4R","12oxoLTB4","Non-protein Signaling","PMID: 33037399"
5,1,"12oxoLTB4-PTGR1","LTB4R2",0.000494049308701161,0,"12oxoLeukotrieneB4-12oxoLTB4-PTGR1_LTB4R2","12oxoLTB4-PTGR1 - LTB4R2","12oxoLTB5","Non-protein Signaling","PMID: 33037400"
5,1,"RA-ALDH1A1","RARA_CRABP2",0.00126792822781153,0,"RetinoicAcid-RA-ALDH1A1_RARA_CRABP2","RA-ALDH1A1 - (RARA+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
